Manufacturer,Item,Category,CSI Spec Section,Description,Mounting Type,Unit of Measure,Currency,URL
Claridge,EWT-4872-RD,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Radius Corners Size 48″ x 72″ Weight 30 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,EWT-4896-RD,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Radius Corners Size 48″ x 96″ Weight 40 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,Tableau,Visual Display Board,101100,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE2X3LCS,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. LCS Markerboard Size 24"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE3X4LCS,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. LCS Markerboard Size 36"" x 48"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4X4LCS,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. LCS Markerboard Size 48"" x 48"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4X6LCS,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. LCS Markerboard Size 48"" x 72"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4X8LCS,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. LCS Markerboard Size 48"" x 96"" Weight 128 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4X10LCS,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. LCS Markerboard Size 48"" x 120"" Weight 160 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE2X3MG,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Glass Markerboard Size 24"" x 36"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE3X4MG,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Glass Markerboard Size 36"" x 48"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4X4MG,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Glass Markerboard Size 48"" x 48"" Weight 128 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4X6MG,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Glass Markerboard Size 48"" x 72"" Weight 195 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4x8MG,Markerboard,101116,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Glass Markerboard Size 48"" x 96"" Weight 256 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE2X3COR,Tackboard,101123,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Claridge Cork Tackboard Size 24"" x 36"" Weight 21 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE3X4COR,Tackboard,101123,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Claridge Cork Tackboard Size 36"" x 48"" Weight 42 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4X4COR,Tackboard,101123,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Claridge Cork Tackboard Size 48"" x 48"" Weight 56 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4X6COR,Tackboard,101123,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Claridge Cork Tackboard Size 48"" x 72"" Weight 84 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,EXE4X8COR,Tackboard,101123,"Tableau (Claridge). Delivers extremely clean, modern lines and fits within the design and functionality of any space. Claridge Cork Tackboard Size 48"" x 96"" Weight 112 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tableau_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-217-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tableau/
Claridge,Grain Tackboard,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR23-CC,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Claridge Cork Tackboards Size 24″ x 36″ Weight 18 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR34-CC,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Claridge Cork Tackboards Size 36″ x 48″ Weight 36 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR44-CC,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Claridge Cork Tackboards Size 48″ x 48″ Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR46-CC,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Claridge Cork Tackboards Size 48″ x 72″ Weight 72 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR48-CC,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Claridge Cork Tackboards Size 48″ x 96″ Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR23-FG,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Guilford Fabric Tackboards Size 24″ x 36″ Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR34-FG,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Guilford Fabric Tackboards Size 36″ x 48″ Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR44-FG,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Guilford Fabric Tackboards Size 48″ x 48″ Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR46-FG,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Guilford Fabric Tackboards Size 48″ x 72″ Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR48-FG,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Guilford Fabric Tackboards Size 48″ x 96″ Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR23-FB,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Fabricork Tackboards Size 24″ x 36″ Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR34-FB,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Fabricork Tackboards Size 36″ x 48″ Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR44-FB,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Fabricork Tackboards Size 48″ x 48″ Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR46-FB,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Fabricork Tackboards Size 48″ x 72″ Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR48-FB,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Fabricork Tackboards Size 48″ x 96″ Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR23-N,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Tan Nucork Tackboards Size 24″ x 36″ Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
Claridge,GR34-N,Tackboard,101123,Grain Tackboard (Claridge). Add a subtle hint of warmth with a wood-framed tackboard. Tan Nucork Tackboards Size 36″ x 48″ Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Grain-Tackboard-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-tackboard/
